date,temperature,precipitation,wind_speed
2021-10-30,4.3,0.0,9.7
2021-10-31,5.1,0.0,16.6
2021-11-01,7.6,0.0,17.2
2021-11-02,7.8,0.0,13.6
2021-11-03,3.0,0.0,30.1
2021-11-04,-3.3,0.0,30.5
2021-11-05,-3.5,0.0,27.9
2021-11-06,-1.4,0.0,27.6
2021-11-07,0.5,0.0,24.0
2021-11-08,0.5,0.0,11.9
2021-11-09,-0.1,0.0,11.6
2021-11-10,1.0,0.0,10.7
2021-11-11,4.6,0.0,13.0
2021-11-12,0.0,0.0,12.7
2021-11-13,-2.8,0.0,15.0
2021-11-14,0.4,2.1,20.1
2021-11-15,-0.0,0.0,16.7
2021-11-16,0.2,4.2,16.9
2021-11-17,-4.0,12.1,33.0
2021-11-18,-5.6,0.0,15.7
2021-11-19,-6.6,0.0,17.8
2021-11-20,-5.7,0.0,17.8
2021-11-21,-1.6,0.0,19.0
2021-11-22,1.7,0.4,20.7
2021-11-23,2.4,0.0,15.6
2021-11-24,5.0,0.0,16.8
2021-11-25,2.7,0.0,24.7
2021-11-26,-5.5,0.0,11.2
2021-11-27,-3.4,0.0,21.0
2021-11-28,-2.8,0.0,22.3
2021-11-29,-2.6,0.0,10.0
2021-11-30,-0.3,0.0,8.8
2021-12-01,3.6,0.0,18.8
2021-12-02,10.3,0.7,22.0
2021-12-03,1.7,6.5,16.6
2021-12-04,-0.6,2.7,19.8
2021-12-05,0.3,0.3,18.2
2021-12-06,0.6,0.0,7.7
2021-12-07,-0.6,0.0,11.8
2021-12-08,-2.6,0.0,18.3
2021-12-09,-2.0,0.0,28.8
2021-12-10,-1.5,0.0,28.5
2021-12-11,0.4,0.2,12.3
2021-12-12,2.1,6.2,12.6
2021-12-13,0.1,1.1,10.2
2021-12-14,-0.1,0.0,14.2
2021-12-15,-3.7,0.0,9.1
2021-12-16,-0.4,0.0,13.9
2021-12-17,-0.6,0.0,14.8
2021-12-18,-0.2,0.0,13.2
2021-12-19,2.1,0.6,14.4
2021-12-20,1.6,0.0,14.1
2021-12-21,5.8,0.3,25.5
2021-12-22,7.0,1.3,28.0
2021-12-23,2.7,0.9,27.4
2021-12-24,-2.0,1.5,19.2
2021-12-25,-2.5,0.3,17.3
2021-12-26,-6.6,0.0,13.7
2021-12-27,-10.0,0.0,11.7
2021-12-28,-7.2,0.0,11.0
2021-12-29,-7.7,0.0,12.8
2021-12-30,-4.9,0.0,26.4
2021-12-31,-4.8,0.0,16.8
2022-01-01,-6.6,0.0,9.4
2022-01-02,-3.3,0.0,12.4
2022-01-03,1.4,0.0,12.1
2022-01-04,-2.0,0.0,19.5
2022-01-05,-2.2,0.2,12.1
2022-01-06,-1.4,0.0,7.3
2022-01-07,0.2,0.0,10.3
2022-01-08,-0.4,0.0,8.3
2022-01-09,-2.1,0.0,13.2
2022-01-10,-1.5,0.0,21.3
2022-01-11,-1.4,0.0,13.8
2022-01-12,-0.3,0.0,12.7
2022-01-13,-1.3,0.1,15.5
2022-01-14,-0.6,0.5,20.2
2022-01-15,-1.5,7.3,29.6
2022-01-16,0.2,3.1,27.4
2022-01-17,-2.0,0.0,9.2
2022-01-18,-1.1,0.0,21.9
2022-01-19,-2.6,0.2,27.5
2022-01-20,-5.7,0.0,18.3
2022-01-21,-1.6,0.0,28.6
2022-01-22,-2.7,0.0,16.3
2022-01-23,-4.1,0.0,7.8
2022-01-24,-3.2,0.0,15.2
2022-01-25,-4.5,0.0,15.0
2022-01-26,-5.2,0.0,11.1
2022-01-27,-4.0,0.0,15.6
2022-01-28,-2.4,4.5,21.1
2022-01-29,-1.8,0.6,28.4
2022-01-30,-3.1,0.0,13.1
2022-01-31,-3.1,0.1,17.4
2022-02-01,-3.5,0.0,18.8
2022-02-02,-4.5,0.0,18.9
2022-02-03,-4.9,0.0,17.1
2022-02-04,-2.3,0.0,24.2
2022-02-05,-0.4,0.0,22.0
2022-02-06,-0.2,4.1,25.6
2022-02-07,-1.6,0.0,23.8
2022-02-08,-1.5,0.2,10.7
2022-02-09,0.2,0.0,10.5
2022-02-10,1.4,0.0,10.9
2022-02-11,2.5,1.2,21.9
2022-02-12,0.1,0.2,18.8
2022-02-13,1.3,0.1,21.2
2022-02-14,0.2,2.8,30.7
2022-02-15,-3.4,0.0,18.0
2022-02-16,-4.3,0.0,12.9
2022-02-17,-3.0,0.0,18.7
2022-02-18,-2.3,0.0,19.8
2022-02-19,-0.9,0.0,13.6
2022-02-20,0.4,0.0,11.4
2022-02-21,0.7,0.0,11.0
2022-02-22,0.8,0.0,12.3
2022-02-23,1.4,0.0,10.4
2022-02-24,2.7,0.0,12.2
2022-02-25,3.6,0.0,10.6
2022-02-26,3.7,0.0,14.7
2022-02-27,4.3,0.0,21.2
2022-02-28,3.9,1.5,20.0
2022-03-01,4.2,0.2,13.8
2022-03-02,3.8,0.0,9.5
2022-03-03,4.2,0.0,11.1
2022-03-04,6.2,0.0,20.5
2022-03-05,10.2,4.1,34.2
2022-03-06,7.7,0.0,43.5
2022-03-07,2.6,1.1,21.4
2022-03-08,0.2,0.0,16.5
2022-03-09,2.3,0.0,13.7
2022-03-10,4.0,0.3,23.9
2022-03-11,9.6,0.9,16.7
2022-03-12,7.3,8.0,12.6
2022-03-13,4.6,0.3,31.1
2022-03-14,1.1,0.0,11.6
2022-03-15,-0.2,0.0,11.3
2022-03-16,1.7,1.3,28.4
2022-03-17,3.4,1.3,22.3
2022-03-18,0.4,0.0,21.2
2022-03-19,-2.5,0.0,8.7
2022-03-20,-1.6,0.0,7.8
2022-03-21,0.3,0.6,18.7
2022-03-22,1.0,0.0,19.9
2022-03-23,0.8,0.0,10.3
2022-03-24,0.9,0.0,10.8
2022-03-25,5.4,0.4,24.9
2022-03-26,9.1,0.6,29.2
2022-03-27,5.3,0.6,35.2
2022-03-28,8.7,0.5,23.6
2022-03-29,3.6,4.8,39.4
2022-03-30,4.8,0.0,14.0
2022-03-31,8.8,0.0,11.0
2022-04-01,11.5,0.0,10.8
2022-04-02,11.8,0.0,11.2
2022-04-03,14.7,0.0,11.2
2022-04-04,18.2,0.0,19.2
2022-04-05,21.0,0.0,22.5
2022-04-06,15.0,4.4,24.4
2022-04-07,16.5,0.0,20.0
2022-04-08,15.0,0.0,24.0
2022-04-09,17.6,0.0,20.4
2022-04-10,18.7,0.4,14.3
2022-04-11,19.1,0.2,25.0
2022-04-12,17.1,1.9,15.7
2022-04-13,17.7,0.0,17.6
2022-04-14,19.7,0.0,13.1
2022-04-15,22.1,0.0,14.2
2022-04-16,21.6,0.0,24.5
2022-04-17,18.0,0.0,19.5
2022-04-18,19.4,0.4,20.4
2022-04-19,17.8,0.0,22.7
2022-04-20,19.3,0.0,20.0
2022-04-21,19.1,0.0,9.7
2022-04-22,21.9,0.0,21.3
2022-04-23,17.1,2.2,13.5
2022-04-24,15.0,14.7,28.6
2022-04-25,12.4,0.0,15.3
2022-04-26,16.4,0.0,22.5
2022-04-27,17.8,0.0,23.3
2022-04-28,20.4,0.0,27.5
2022-04-29,21.6,0.0,15.9
2022-04-30,21.6,0.0,11.8
2022-05-01,21.7,0.1,13.2
2022-05-02,21.6,0.3,14.2
2022-05-03,20.8,5.8,18.5
2022-05-04,19.5,0.0,14.7
2022-05-05,21.9,0.2,12.3
2022-05-06,22.9,0.0,16.4
2022-05-07,22.9,0.0,25.1
2022-05-08,22.9,0.0,28.1
2022-05-09,22.2,3.6,27.9
2022-05-10,19.7,0.2,25.0
2022-05-11,17.7,0.0,13.5
2022-05-12,20.6,1.1,23.1
2022-05-13,20.5,1.1,23.6
2022-05-14,20.5,0.2,24.1
2022-05-15,22.3,0.0,10.5
2022-05-16,24.9,0.0,13.2
2022-05-17,25.9,0.0,24.0
2022-05-18,23.6,0.1,23.0
2022-05-19,21.9,0.0,17.8
2022-05-20,23.5,0.0,19.1
2022-05-21,22.5,0.5,39.1
2022-05-22,16.9,0.0,18.5
2022-05-23,20.1,0.0,16.0
2022-05-24,22.4,0.0,21.8
2022-05-25,27.3,0.0,17.2
2022-05-26,23.9,0.0,19.9
2022-05-27,20.1,0.0,26.4
2022-05-28,19.8,0.2,15.8
2022-05-29,22.1,0.0,24.0
2022-05-30,25.4,0.0,22.2
2022-05-31,27.7,0.0,13.7
2022-06-01,26.0,0.0,18.7
2022-06-02,24.1,0.0,20.0
2022-06-03,25.5,0.0,20.3
2022-06-04,26.1,0.0,19.1
2022-06-05,27.0,0.0,16.1
2022-06-06,29.1,0.0,15.3
2022-06-07,31.1,0.0,12.9
2022-06-08,32.0,0.0,28.6
2022-06-09,28.6,0.0,15.6
2022-06-10,27.8,0.0,20.1
2022-06-11,25.0,1.0,12.5
2022-06-12,26.9,0.0,16.8
2022-06-13,28.6,0.0,17.8
2022-06-14,29.4,0.0,17.3
2022-06-15,27.8,0.0,16.8
2022-06-16,28.1,0.0,24.5
2022-06-17,30.0,0.0,22.7
2022-06-18,31.8,0.0,14.3
2022-06-19,31.3,0.0,21.9
2022-06-20,27.8,0.2,23.8
2022-06-21,27.5,0.0,16.8
2022-06-22,30.5,0.0,14.0
2022-06-23,32.7,0.0,15.6
2022-06-24,34.3,0.0,15.5
2022-06-25,35.8,0.0,16.7
2022-06-26,34.2,0.0,17.6
2022-06-27,33.0,0.0,19.8
2022-06-28,31.2,0.0,15.4
2022-06-29,31.0,0.0,25.8
2022-06-30,24.8,0.0,19.4
2022-07-01,26.7,0.0,17.2
2022-07-02,28.3,0.0,14.3
2022-07-03,29.3,0.0,20.2
2022-07-04,25.4,0.0,35.6
2022-07-05,24.8,0.0,21.3
2022-07-06,25.2,0.1,27.9
2022-07-07,23.0,0.0,22.9
2022-07-08,24.0,0.0,17.8
2022-07-09,26.0,0.0,16.9
2022-07-10,26.8,0.0,18.7
2022-07-11,26.8,0.0,17.7
2022-07-12,28.6,0.0,20.2
2022-07-13,31.2,0.0,21.7
2022-07-14,31.6,0.0,24.6
2022-07-15,31.6,0.0,21.4
2022-07-16,33.2,0.0,12.7
2022-07-17,32.5,0.0,20.3
2022-07-18,31.3,0.0,20.8
2022-07-19,32.7,0.0,23.7
2022-07-20,34.3,0.0,15.7
2022-07-21,37.2,0.0,20.0
2022-07-22,34.7,0.0,21.2
2022-07-23,33.8,0.0,29.5
2022-07-24,32.9,0.0,25.0
2022-07-25,33.6,0.0,19.2
2022-07-26,31.8,0.0,25.9
2022-07-27,29.7,0.0,19.5
2022-07-28,29.8,0.0,22.5
2022-07-29,27.3,0.5,16.4
2022-07-30,25.1,2.3,21.7
2022-07-31,25.9,0.1,15.0
2022-08-01,28.2,0.0,15.5
2022-08-02,29.0,0.1,17.9
2022-08-03,26.1,3.2,14.4
2022-08-04,26.6,0.0,13.2
2022-08-05,25.4,1.7,12.9
2022-08-06,24.6,5.8,15.8
2022-08-07,25.3,0.0,12.3
2022-08-08,27.3,0.0,16.9
2022-08-09,25.7,0.0,19.8
2022-08-10,24.9,0.0,18.4
2022-08-11,26.0,0.0,16.3
2022-08-12,27.8,0.0,21.5
2022-08-13,29.1,0.0,19.9
2022-08-14,29.7,0.0,17.2
2022-08-15,30.4,0.0,25.1
2022-08-16,28.0,0.0,26.1
2022-08-17,26.7,0.0,26.2
2022-08-18,25.6,0.0,22.7
2022-08-19,25.4,0.0,28.9
2022-08-20,21.8,0.0,27.3
2022-08-21,20.9,0.0,22.0
2022-08-22,23.0,0.0,25.4
2022-08-23,23.9,0.0,22.2
2022-08-24,24.7,0.0,17.4
2022-08-25,25.0,0.0,20.9
2022-08-26,24.5,0.0,16.0
2022-08-27,26.0,0.0,19.3
2022-08-28,27.5,0.0,17.6
2022-08-29,28.3,0.0,12.9
2022-08-30,28.0,0.0,11.3
2022-08-31,27.9,0.0,13.9
2022-09-01,28.6,0.0,14.0
2022-09-02,29.4,0.0,18.5
2022-09-03,30.1,0.0,19.2
2022-09-04,30.9,0.0,23.9
2022-09-05,31.2,0.0,24.8
2022-09-06,30.9,0.0,21.7
2022-09-07,21.6,0.0,18.8
2022-09-08,20.2,0.0,17.9
2022-09-09,19.9,0.0,11.0
2022-09-10,20.6,0.1,27.9
2022-09-11,15.6,0.0,32.6
2022-09-12,15.2,0.0,14.3
2022-09-13,17.6,0.0,23.0
2022-09-14,19.2,0.0,28.3
2022-09-15,19.4,0.0,30.1
2022-09-16,18.6,0.0,16.2
2022-09-17,19.2,0.0,12.7
2022-09-18,20.3,0.0,17.1
2022-09-19,21.8,0.0,23.9
2022-09-20,23.0,0.0,20.7
2022-09-21,23.6,0.0,17.6
2022-09-22,23.4,0.0,16.8
2022-09-23,24.4,0.0,20.2
2022-09-24,24.8,0.0,16.9
2022-09-25,25.9,0.0,16.9
2022-09-26,20.0,1.5,23.4
2022-09-27,16.0,0.0,19.1
2022-09-28,14.4,0.0,13.0
2022-09-29,12.1,0.0,21.6
2022-09-30,12.5,0.0,24.2
2022-10-01,10.2,0.0,29.3
2022-10-02,9.5,0.0,28.8
2022-10-03,11.4,0.0,24.2
2022-10-04,11.8,0.0,20.4
2022-10-05,12.6,0.0,23.7
2022-10-06,13.4,0.0,21.7
2022-10-07,15.2,0.0,14.3
2022-10-08,14.1,0.0,18.0
2022-10-09,12.3,0.0,13.3
2022-10-10,13.2,0.0,23.4
2022-10-11,13.9,0.0,25.4
2022-10-12,13.7,0.0,14.8
2022-10-13,15.0,0.0,11.2
2022-10-14,14.0,0.0,10.0
2022-10-15,12.4,0.0,10.5
2022-10-16,13.2,0.6,11.3
2022-10-17,11.2,0.0,14.8
2022-10-18,8.5,0.0,12.6
2022-10-19,9.4,0.0,17.7
2022-10-20,12.3,0.0,19.1
2022-10-21,14.1,0.0,17.3
2022-10-22,15.2,2.2,27.8
2022-10-23,8.4,0.0,15.8
2022-10-24,6.4,0.0,17.1
2022-10-25,7.6,0.0,12.7
2022-10-26,9.7,2.0,31.0
2022-10-27,4.5,0.0,11.1
2022-10-28,3.6,0.0,23.2
2022-10-29,6.9,2.6,11.5
2022-10-30,7.4,0.3,27.3
2022-10-31,5.5,0.0,13.5
2022-11-01,10.8,0.1,22.4
2022-11-02,7.1,0.7,27.0
2022-11-03,9.0,0.0,28.3
2022-11-04,7.3,0.4,22.3
2022-11-05,4.4,0.0,12.6
2022-11-06,3.1,2.0,16.9
2022-11-07,3.4,7.8,14.7
2022-11-08,2.3,0.7,9.6
2022-11-09,2.9,0.0,12.8
2022-11-10,1.8,0.0,14.8
2022-11-11,1.2,0.0,12.8
2022-11-12,0.5,0.0,9.3
2022-11-13,1.3,0.0,27.9
2022-11-14,6.9,7.0,36.2
2022-11-15,3.7,1.7,33.4
2022-11-16,-0.7,0.1,26.3
2022-11-17,-1.1,0.0,18.5
2022-11-18,1.1,0.0,18.6
2022-11-19,2.2,0.0,12.1
2022-11-20,2.0,0.0,13.0
2022-11-21,5.5,3.2,14.2
2022-11-22,6.7,0.4,14.3
2022-11-23,7.7,0.0,15.8
2022-11-24,8.8,0.0,23.4
2022-11-25,4.1,0.0,19.1
2022-11-26,0.4,0.0,30.6
2022-11-27,-4.7,0.0,36.3
2022-11-28,-5.6,0.0,38.7
2022-11-29,-3.6,0.1,27.8
2022-11-30,-4.5,1.7,16.4
2022-12-01,-8.3,0.0,16.2
2022-12-02,-10.8,0.0,7.7
2022-12-03,-10.1,0.0,11.0
2022-12-04,-11.5,0.0,9.8
2022-12-05,-12.4,0.0,7.0
2022-12-06,-12.1,0.0,11.2
2022-12-07,-10.8,0.0,9.7
2022-12-08,-13.5,0.0,10.5
2022-12-09,-15.6,0.0,9.2
2022-12-10,-13.4,0.0,20.9
2022-12-11,-11.9,0.0,26.0
2022-12-12,-10.5,0.0,26.4
2022-12-13,-9.7,0.0,22.7
2022-12-14,-8.5,0.0,16.0
2022-12-15,-5.8,0.6,17.9
2022-12-16,-6.5,0.0,12.9
2022-12-17,-7.1,0.0,14.4
2022-12-18,-6.0,0.0,21.4
2022-12-19,-5.8,0.0,22.6
2022-12-20,-4.6,0.0,13.3
2022-12-21,-4.7,1.0,23.8
2022-12-22,-5.2,0.0,15.0
2022-12-23,-7.3,0.0,18.3
2022-12-24,-8.6,0.0,22.6
2022-12-25,-6.9,0.0,27.4
2022-12-26,-6.2,0.0,22.3
2022-12-27,-2.6,2.1,8.6
2022-12-28,-1.2,1.6,10.8
2022-12-29,-2.5,0.1,11.3
2022-12-30,-0.2,2.8,19.7
2022-12-31,-2.5,0.1,19.4
2023-01-01,-2.8,0.0,16.4
2023-01-02,0.0,2.2,28.1
2023-01-03,2.8,14.7,37.5
2023-01-04,0.9,0.0,21.4
2023-01-05,5.1,0.0,19.5
2023-01-06,0.8,0.0,14.2
2023-01-07,2.5,0.0,16.9
2023-01-08,-0.7,0.0,22.5
2023-01-09,-7.6,0.0,11.0
2023-01-10,-11.6,0.0,15.5
2023-01-11,-16.5,0.0,12.5
2023-01-12,-14.9,0.0,9.2
2023-01-13,-13.2,0.0,11.8
2023-01-14,-11.8,0.0,13.0
2023-01-15,-10.6,0.0,16.1
2023-01-16,-9.1,0.0,24.7
2023-01-17,-7.4,0.0,26.9
2023-01-18,-8.2,0.0,27.1
2023-01-19,-8.8,0.0,26.9
2023-01-20,-8.0,0.0,25.6
2023-01-21,-5.3,0.0,21.7
2023-01-22,-5.2,0.0,29.2
2023-01-23,-7.3,0.0,24.1
2023-01-24,-7.8,0.0,8.4
2023-01-25,-6.1,0.0,11.4
2023-01-26,-5.3,0.0,8.2
2023-01-27,-6.4,0.0,11.9
2023-01-28,-6.8,0.0,10.4
2023-01-29,-6.8,0.0,17.7
2023-01-30,-5.6,0.1,17.4
2023-01-31,-3.2,0.0,12.0
2023-02-01,-0.8,0.3,26.2
2023-02-02,1.0,11.5,25.2
2023-02-03,-1.4,0.2,16.6
2023-02-04,-0.7,1.3,15.0
2023-02-05,-0.3,3.6,19.9
2023-02-06,-1.8,0.0,9.5
2023-02-07,-1.9,0.0,19.2
2023-02-08,-2.5,0.0,23.0
2023-02-09,-8.6,0.7,21.7
2023-02-10,-8.1,0.2,20.2
2023-02-11,-6.3,0.8,22.1
2023-02-12,-5.6,0.0,12.8
2023-02-13,-5.8,0.0,11.9
2023-02-14,-3.1,1.0,22.5
2023-02-15,-3.2,0.0,19.5
2023-02-16,-2.5,0.0,20.9
2023-02-17,-0.1,1.9,15.5
2023-02-18,-3.3,0.3,25.3
2023-02-19,-1.1,0.0,15.5
2023-02-20,3.8,0.0,21.1
2023-02-21,5.6,0.0,21.4
2023-02-22,5.4,0.0,21.9
2023-02-23,4.4,0.0,17.4
2023-02-24,0.1,0.0,11.3
2023-02-25,-3.4,0.2,14.0
2023-02-26,-2.0,0.0,18.9
2023-02-27,-0.9,0.0,12.1
2023-02-28,0.7,0.0,12.5
2023-03-01,7.0,0.0,23.0
2023-03-02,7.5,0.3,21.0
2023-03-03,1.7,0.6,22.0
2023-03-04,1.0,0.0,10.0
2023-03-05,6.4,1.7,19.7
2023-03-06,5.7,2.0,12.7
2023-03-07,13.7,3.6,28.3
2023-03-08,4.8,0.7,14.8
2023-03-09,4.4,0.0,20.9
2023-03-10,8.9,0.0,15.3
2023-03-11,11.8,6.7,18.9
2023-03-12,9.3,0.0,13.9
2023-03-13,8.3,0.0,15.5
2023-03-14,9.1,0.0,13.7
2023-03-15,6.8,0.0,23.1
2023-03-16,3.9,0.0,21.6
2023-03-17,6.3,0.0,21.2
2023-03-18,4.9,0.0,29.7
2023-03-19,6.7,0.0,31.8
2023-03-20,6.4,0.0,29.0
2023-03-21,4.8,0.0,25.0
2023-03-22,6.3,0.0,19.8
2023-03-23,8.4,0.0,20.2
2023-03-24,10.0,0.0,24.0
2023-03-25,10.6,0.0,18.7
2023-03-26,11.9,0.0,12.5
2023-03-27,14.9,0.0,23.8
2023-03-28,15.7,0.0,20.1
2023-03-29,17.4,0.0,11.8
2023-03-30,18.5,0.0,14.0
2023-03-31,15.6,0.0,32.4
2023-04-01,9.3,0.0,39.3
2023-04-02,9.9,0.0,34.5
2023-04-03,11.3,0.0,31.3
2023-04-04,13.4,0.9,11.2
2023-04-05,13.0,0.3,15.3
2023-04-06,11.9,1.3,15.8
2023-04-07,12.4,0.0,12.5
2023-04-08,13.2,2.6,17.5
2023-04-09,15.0,0.0,18.7
2023-04-10,12.7,1.9,15.6
2023-04-11,13.3,0.0,11.5
2023-04-12,14.4,0.0,16.6
2023-04-13,19.2,0.0,22.7
2023-04-14,24.3,0.0,29.8
2023-04-15,16.9,0.1,22.8
2023-04-16,11.9,0.0,33.2
2023-04-17,4.7,0.0,30.5
2023-04-18,6.4,0.0,12.8
2023-04-19,9.7,0.0,21.7
2023-04-20,12.2,0.0,28.2
2023-04-21,13.2,0.0,27.6
2023-04-22,15.9,0.0,19.1
2023-04-23,21.4,0.0,25.8
2023-04-24,18.8,0.0,19.8
2023-04-25,18.5,0.0,31.7
2023-04-26,20.2,0.0,34.9
2023-04-27,21.5,0.0,29.6
2023-04-28,22.4,0.0,16.3
2023-04-29,23.7,0.0,13.7
2023-04-30,23.1,0.0,22.6
2023-05-01,22.5,0.0,22.9
2023-05-02,19.8,0.0,30.0
2023-05-03,16.7,0.0,30.6
2023-05-04,14.3,0.0,37.2
2023-05-05,16.6,0.0,40.9
2023-05-06,19.2,0.0,31.7
2023-05-07,19.8,0.0,14.4
2023-05-08,22.0,0.0,13.6
2023-05-09,24.4,0.0,12.2
2023-05-10,26.3,0.0,14.0
2023-05-11,28.6,0.0,21.4
2023-05-12,27.5,0.0,18.7
2023-05-13,25.6,0.0,23.0
2023-05-14,21.4,0.0,14.4
2023-05-15,22.7,0.0,26.7
2023-05-16,23.4,3.0,26.2
2023-05-17,18.7,0.0,27.8
2023-05-18,19.7,0.8,20.2
2023-05-19,18.6,2.1,14.9
2023-05-20,19.7,0.0,13.4
2023-05-21,21.7,0.0,11.7
2023-05-22,23.4,0.0,16.9
2023-05-23,24.7,0.0,22.9
2023-05-24,24.0,0.0,23.0
2023-05-25,23.9,0.0,18.9
2023-05-26,24.4,0.0,14.8
2023-05-27,24.5,0.0,17.6
2023-05-28,24.6,0.0,17.8
2023-05-29,25.0,0.0,29.2
2023-05-30,26.0,0.0,29.0
2023-05-31,29.0,0.0,27.0
2023-06-01,28.9,0.0,28.6
2023-06-02,28.4,0.0,31.6
2023-06-03,29.3,0.0,24.2
2023-06-04,29.6,0.0,15.5
2023-06-05,30.9,0.0,13.8
2023-06-06,32.0,0.0,16.6
2023-06-07,32.6,0.0,26.6
2023-06-08,31.4,0.0,15.3
2023-06-09,26.3,1.2,22.9
2023-06-10,26.7,0.0,26.1
2023-06-11,28.2,0.0,30.8
2023-06-12,29.1,0.0,34.8
2023-06-13,29.6,0.0,30.9
2023-06-14,30.4,0.0,24.9
2023-06-15,30.4,0.0,18.6
2023-06-16,31.6,0.0,14.6
2023-06-17,32.3,0.0,14.4
2023-06-18,32.8,0.0,24.8
2023-06-19,29.1,0.3,35.9
2023-06-20,26.2,0.0,21.2
2023-06-21,23.6,0.0,18.0
2023-06-22,24.9,0.0,14.8
2023-06-23,24.9,0.0,19.2
2023-06-24,23.4,0.0,15.8
2023-06-25,25.1,0.0,18.6
2023-06-26,28.6,0.0,24.6
2023-06-27,25.9,0.0,21.3
2023-06-28,23.5,0.0,14.6
2023-06-29,25.8,0.0,15.8
2023-06-30,27.7,0.0,20.0
2023-07-01,29.9,0.0,27.6
2023-07-02,31.0,0.0,27.0
2023-07-03,28.7,0.0,21.1
2023-07-04,29.1,0.0,23.2
2023-07-05,27.9,0.1,18.0
2023-07-06,29.1,0.0,23.0
2023-07-07,30.4,0.0,21.3
2023-07-08,32.0,0.0,18.7
2023-07-09,31.9,0.0,17.9
2023-07-10,32.9,0.0,18.1
2023-07-11,34.2,0.0,29.3
2023-07-12,34.8,0.0,20.2
2023-07-13,33.1,0.0,25.0
2023-07-14,29.2,0.0,26.9
2023-07-15,27.4,0.0,11.3
2023-07-16,30.0,0.0,12.0
2023-07-17,33.2,0.0,17.3
2023-07-18,28.8,0.2,32.6
2023-07-19,28.4,0.0,19.1
2023-07-20,29.3,0.0,15.5
2023-07-21,31.1,0.0,21.8
2023-07-22,30.3,0.0,17.5
2023-07-23,32.1,0.0,14.0
2023-07-24,34.1,0.0,15.3
2023-07-25,35.2,0.0,18.9
2023-07-26,35.8,0.0,25.1
2023-07-27,32.4,0.0,21.1
2023-07-28,30.8,0.0,21.2
2023-07-29,31.7,0.0,17.2
2023-07-30,33.6,0.0,16.2
2023-07-31,34.0,0.0,20.2
2023-08-01,32.5,0.1,18.2
2023-08-02,31.1,0.0,19.0
2023-08-03,29.9,0.0,17.5
2023-08-04,30.9,0.0,17.5
2023-08-05,31.7,0.0,19.8
2023-08-06,29.8,0.2,23.6
2023-08-07,26.9,0.3,21.3
2023-08-08,27.2,0.0,10.1
2023-08-09,29.7,0.0,16.0
2023-08-10,29.6,0.0,26.1
2023-08-11,27.0,0.0,23.6
2023-08-12,23.6,0.0,17.0
2023-08-13,22.7,0.0,20.5
2023-08-14,21.6,0.0,14.9
2023-08-15,24.0,0.0,11.3
2023-08-16,28.7,0.0,15.6
2023-08-17,29.3,0.0,21.2
2023-08-18,30.5,0.0,19.7
2023-08-19,30.7,0.0,15.8
2023-08-20,30.1,0.0,13.8
2023-08-21,29.0,0.0,22.0
2023-08-22,29.0,0.0,11.9
2023-08-23,30.4,0.0,16.6
2023-08-24,28.8,0.0,20.8
2023-08-25,25.0,0.0,18.0
2023-08-26,25.0,0.0,19.2
2023-08-27,22.0,1.0,26.7
2023-08-28,20.6,0.0,18.4
2023-08-29,23.0,0.0,26.3
2023-08-30,18.7,6.2,23.1
2023-08-31,19.5,0.0,26.1
2023-09-01,21.1,0.0,22.8
2023-09-02,21.8,0.0,21.9
2023-09-03,19.7,0.0,16.9
2023-09-04,18.4,0.0,17.2
2023-09-05,18.5,0.0,12.6
2023-09-06,19.4,0.0,16.9
2023-09-07,19.4,0.0,15.4
2023-09-08,21.4,0.0,14.5
2023-09-09,20.3,0.0,23.7
2023-09-10,19.6,0.0,14.7
2023-09-11,18.0,0.6,49.1
2023-09-12,17.4,0.0,25.5
2023-09-13,16.8,0.0,18.6
2023-09-14,15.8,0.0,16.9
2023-09-15,17.5,0.0,15.6
2023-09-16,18.3,0.0,12.7
2023-09-17,19.7,0.0,21.7
2023-09-18,20.3,0.0,20.1
2023-09-19,19.6,0.0,23.0
2023-09-20,19.5,0.0,14.8
2023-09-21,17.4,0.3,16.3
2023-09-22,17.6,0.0,10.7
2023-09-23,18.5,0.0,14.9
2023-09-24,19.1,0.0,19.9
2023-09-25,18.9,0.0,28.8
2023-09-26,19.8,0.0,25.5
2023-09-27,19.9,0.0,13.3
2023-09-28,18.6,0.0,17.6
2023-09-29,16.0,0.0,11.0
2023-09-30,17.4,0.0,15.5
2023-10-01,16.8,0.0,14.8
2023-10-02,16.2,0.0,9.7
2023-10-03,16.3,0.0,12.3
2023-10-04,15.6,0.0,17.2
2023-10-05,16.7,0.0,16.5
2023-10-06,17.4,0.4,20.3
2023-10-07,16.1,0.0,8.4
2023-10-08,17.1,0.0,22.4
2023-10-09,18.3,0.0,16.7
2023-10-10,19.1,0.2,23.7
2023-10-11,11.9,1.5,20.8
2023-10-12,10.6,2.3,16.6
2023-10-13,8.4,1.5,19.4
2023-10-14,7.3,0.0,9.9
2023-10-15,7.7,0.0,10.9
2023-10-16,10.0,0.0,24.9
2023-10-17,11.4,0.0,22.3
2023-10-18,11.3,0.0,11.4
2023-10-19,13.1,0.0,14.5
2023-10-20,16.1,0.0,16.6
2023-10-21,11.4,0.0,16.6
2023-10-22,10.8,0.5,36.2
2023-10-23,7.2,0.0,13.2
2023-10-24,6.5,0.0,11.4
2023-10-25,14.7,0.5,23.2
2023-10-26,9.3,0.3,22.7
